city,地铁站名,线路名称,是否是换乘站,Lat,Lon,是否换乘站
New York-US,163 St - Amsterdam Av,NYCS-IND Eighth Avenue Line,否,40.8369451,-73.9401256,
New York-US,155 St (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.8308908,-73.9413674,
New York-US,"145 St (IND Eighth Avenue Line, IND Sixth Avenue Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.8242108,-73.9446318,
New York-US,"135 St (IND Eighth Avenue Line, IND Sixth Avenue Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.817202,-73.9479825,
New York-US,"125 St (IND Eighth Avenue Line, IND Sixth Avenue Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.8108068,-73.9525723,
New York-US,"116 St (IND Eighth Avenue Line, IND Sixth Avenue Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.8044723,-73.9553299,
New York-US,"Cathedral Pkwy (110 St) (IND Eighth Avenue Line, IND Sixth Avenue Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.8005967,-73.9581718,
New York-US,"103 St (IND Eighth Avenue Line, IND Sixth Avenue Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.7961299,-73.9614554,
New York-US,"96 St (IND Eighth Avenue Line, IND Sixth Avenue Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.7917246,-73.9646698,
New York-US,"86 St (IND Eighth Avenue Line, IND Sixth Avenue Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.785361,-73.9693126,
New York-US,81 St - Museum of Natural History,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.7817835,-73.9719225,
New York-US,"72 St (IND Eighth Avenue Line, IND Sixth Avenue Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.7762402,-73.9760123,
New York-US,59 St - Columbus Circle,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line  ",是,40.7683319,-73.9816906,
New York-US,50 St,NYCS-IND Eighth Avenue Line,否,40.7622948,-73.9861028,
New York-US,42 St - Port Authority Bus Terminal,NYCS-IND Eighth Avenue Line,否,40.757308,-73.989735,
New York-US,34 St - Penn Station (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.7521961,-73.9934596,
New York-US,23 St (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.7452945,-73.9984813,
New York-US,14 St (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.7404638,-74.0019976,
New York-US,West 4 St - Washington Sq,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.731643,-74.0009941,
New York-US,Spring St (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.7255399,-74.0040137,
New York-US,Canal St (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.7218493,-74.0052989,
New York-US,Chambers St (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.7149161,-74.0079676,
New York-US,Fulton St (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.7101857,-74.0076638,
New York-US,High St,NYCS-IND Eighth Avenue Line,否,40.6992975,-73.9914349,
New York-US,"Jay St - MetroTech (IND Eighth Avenue Line, IND Sixth Avenue Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.692338,-73.987342,
New York-US,Hoyt - Schermerhorn,"NYCS-IND Eighth Avenue Line, IND Crosstown Line",是,40.688484,-73.985001,
New York-US,Lafayette Av,NYCS-IND Eighth Avenue Line,否,40.6863074,-73.9744304,
New York-US,Clinton - Washington Avs (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.6832766,-73.9658547,
New York-US,Franklin Av (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.6811213,-73.9556934,
New York-US,Nostrand Av (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.6804309,-73.950234,
New York-US,Kingston - Throop Avs,NYCS-IND Eighth Avenue Line,否,40.6798863,-73.9407616,
New York-US,Utica Av,NYCS-IND Eighth Avenue Line,否,40.679347,-73.9308408,
New York-US,Ralph Av,NYCS-IND Eighth Avenue Line,否,40.6788802,-73.9216651,
New York-US,Rockaway Av (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.6782698,-73.910782,
New York-US,Broadway Junction (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.6782946,-73.9040846,
New York-US,Liberty Av,NYCS-IND Eighth Avenue Line,否,40.6744049,-73.8965126,
New York-US,Van Siclen Av (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.672717,-73.8903216,
New York-US,Shepherd Av,NYCS-IND Eighth Avenue Line,否,40.6740912,-73.8808063,
New York-US,Euclid Av,NYCS-IND Eighth Avenue Line,否,40.6754182,-73.871912,
New York-US,Grant Av,NYCS-IND Eighth Avenue Line,否,40.6768466,-73.8653952,
New York-US,80 St,NYCS-IND Eighth Avenue Line,否,40.6793809,-73.8589845,
New York-US,88 St,NYCS-IND Eighth Avenue Line,否,40.6798468,-73.8515018,
New York-US,Rockaway Blvd,NYCS-IND Eighth Avenue Line,否,40.6804488,-73.8437863,
New York-US,104 St,NYCS-IND Eighth Avenue Line,否,40.6817152,-73.837694,
New York-US,111 St (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.6844387,-73.8318863,
New York-US,Ozone Park - Lefferts Blvd,NYCS-IND Eighth Avenue Line,否,40.6859461,-73.8258664,
New York-US,Aqueduct Racetrack,NYCS-IND Eighth Avenue Line,否,40.6720944,-73.8359383,
New York-US,Aqueduct - North Conduit Av,NYCS-IND Eighth Avenue Line,否,40.6683086,-73.8340881,
New York-US,Howard Beach - JFK Airport,NYCS-IND Eighth Avenue Line,否,40.6604335,-73.8302749,
New York-US,Broad Channel,"NYCS-IND Eighth Avenue Line, Shuttles",是,40.6080187,-73.8158007,
New York-US,Beach 67 St,NYCS-IND Eighth Avenue Line,否,40.5910021,-73.7963277,
New York-US,Beach 60 St,NYCS-IND Eighth Avenue Line,否,40.5923764,-73.7887383,
New York-US,Beach 44 St,NYCS-IND Eighth Avenue Line,否,40.5929615,-73.7759368,
New York-US,Beach 36 St,NYCS-IND Eighth Avenue Line,否,40.5952838,-73.7683817,
New York-US,Beach 25 St,NYCS-IND Eighth Avenue Line,否,40.5996428,-73.7617236,
New York-US,Far Rockaway - Mott Av,NYCS-IND Eighth Avenue Line,否,40.6045336,-73.7543833,
New York-US,Beach 90 St,"NYCS-IND Eighth Avenue Line, Shuttles",是,40.5880338,-73.8136929,
New York-US,Beach 98 St,"NYCS-IND Eighth Avenue Line, Shuttles",是,40.5853442,-73.8204847,
New York-US,Beach 105 St,"NYCS-IND Eighth Avenue Line, Shuttles",是,40.5832557,-73.8273814,
New York-US,Rockaway Park - Beach 116 St,"NYCS-IND Eighth Avenue Line, Shuttles",是,40.5807608,-73.8361477,
New York-US,Jamaica Center - Parsons/Archer,"NYCS-IND Eighth Avenue Line, BMT Nassau Street Line",是,40.7022381,-73.8008225,
New York-US,Sutphin Blvd - Archer Av - JFK Airport,"NYCS-IND Eighth Avenue Line, BMT Nassau Street Line",是,40.700378,-73.8081426,
New York-US,Jamaica - Van Wyck,NYCS-IND Eighth Avenue Line,否,40.7027233,-73.8172106,
New York-US,Briarwood,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.7092563,-73.8201394,
New York-US,Kew Gardens - Union Tpke,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.714441,-73.831008,
New York-US,75 Av,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.718331,-73.837324,
New York-US,Forest Hills - 71 Av,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.721691,-73.844521,
New York-US,67 Av,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.7267968,-73.8532472,
New York-US,63 Dr - Rego Park,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.730043,-73.8616485,
New York-US,"Woodhaven Blvd (IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.7332625,-73.8697005,
New York-US,Grand Av - Newtown,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.7372246,-73.8772168,
New York-US,Elmhurst Av,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.7420609,-73.8812565,
New York-US,Jackson Hts - Roosevelt Av,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.746644,-73.891338,
New York-US,65 St,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.7494358,-73.8977926,
New York-US,Northern Blvd,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.7530794,-73.9062074,
New York-US,46 St,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.7566484,-73.9140858,
New York-US,Steinway St,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.7575068,-73.9201758,
New York-US,"36 St (IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.655144,-74.003549,
New York-US,Queens Plaza,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line, BMT Broadway Line",是,40.7491009,-73.9372155,
New York-US,Court Sq - 23 St,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.7478095,-73.9457377,
New York-US,Lexington Av/53 St,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.7582149,-73.9706019,
New York-US,5 Av/53 St,"NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.7605598,-73.9759537,
New York-US,"7 Av (IND Eighth Avenue Line, IND Sixth Avenue Line)","NYCS-IND Eighth Avenue Line, IND Sixth Avenue Line",是,40.762862,-73.981637,
New York-US,World Trade Center,NYCS-IND Eighth Avenue Line,否,40.7118877,-74.0124412,
New York-US,Bedford Park Blvd,NYCS-IND Sixth Avenue Line,否,40.873244,-73.8871379,
New York-US,Kingsbridge Rd (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.866978,-73.893509,
New York-US,Fordham Rd (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.861296,-73.897749,
New York-US,182-183 Sts,NYCS-IND Sixth Avenue Line,否,40.856093,-73.900741,
New York-US,Tremont Av,NYCS-IND Sixth Avenue Line,否,40.8504099,-73.905227,
New York-US,174-175 Sts,NYCS-IND Sixth Avenue Line,否,40.8459,-73.910136,
New York-US,170 St (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.8388411,-73.9136825,
New York-US,167 St (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.8343819,-73.9178396,
New York-US,161 St - Yankee Stadium (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.8277271,-73.9256588,
New York-US,155 St (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.8303452,-73.9367102,
New York-US,47-50 Sts - Rockefeller Center,NYCS-IND Sixth Avenue Line,否,40.758663,-73.981329,
New York-US,42 St - Bryant Park,NYCS-IND Sixth Avenue Line,否,40.754222,-73.9845689,
New York-US,34 St - Herald Sq (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.749719,-73.987823,
New York-US,Broadway - Lafayette St,NYCS-IND Sixth Avenue Line,否,40.725297,-73.996204,
New York-US,Grand St (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.7181616,-73.9937839,
New York-US,"DeKalb Av (IND Sixth Avenue Line, BMT Broadway Line)","NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.690635,-73.981824,
New York-US,"Atlantic Av - Barclays Center (IND Sixth Avenue Line B, BMT Broadway Line Q)","NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.68446,-73.97689,
New York-US,"7 Av (IND Sixth Avenue Line, BMT Broadway Line)","NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.67705,-73.972367,
New York-US,Prospect Park,"NYCS-IND Sixth Avenue Line, BMT Broadway Line, Shuttles",是,40.661614,-73.9622459,
New York-US,"Church Av (IND Sixth Avenue Line, BMT Broadway Line)","NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.6505269,-73.962982,
New York-US,Newkirk Plaza,"NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.635082,-73.962793,
New York-US,"Kings Hwy (IND Sixth Avenue Line, BMT Broadway Line)","NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.6086699,-73.957734,
New York-US,Sheepshead Bay,"NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.586896,-73.954155,
New York-US,Brighton Beach,"NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.577621,-73.961376,
New York-US,Norwood - 205 St,NYCS-IND Sixth Avenue Line,否,40.874811,-73.878855,
New York-US,"Atlantic Av - Barclays Center (IND Sixth Avenue Line D, BMT Broadway Line N,R)","NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.6838111,-73.9786613,
New York-US,Union St,"NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.677316,-73.98311,
New York-US,4 Av,"NYCS-IND Sixth Avenue Line, IND Crosstown Line",是,40.670272,-73.989779,
New York-US,"Prospect Av (IND Sixth Avenue Line, BMT Broadway Line)","NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.665414,-73.992872,
New York-US,25 St,"NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.660397,-73.998091,
New York-US,"36 St (IND Sixth Avenue Line, BMT Broadway Line)","NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.7520898,-73.928282,
New York-US,9 Av,NYCS-IND Sixth Avenue Line,否,40.6463249,-73.9943519,
New York-US,Fort Hamilton Pkwy (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.640914,-73.994304,
New York-US,50 St,NYCS-IND Sixth Avenue Line,否,40.6360702,-73.99482,
New York-US,55 St,NYCS-IND Sixth Avenue Line,否,40.6315301,-73.9954466,
New York-US,62 St,NYCS-IND Sixth Avenue Line,否,40.626472,-73.996895,
New York-US,71 St,NYCS-IND Sixth Avenue Line,否,40.6193283,-73.9989445,
New York-US,79 St (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.6134177,-74.000633,
New York-US,18 Av (IND Sixth Avenue Line D),NYCS-IND Sixth Avenue Line,否,40.6078547,-74.0017168,
New York-US,20 Av (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.6045829,-73.9982508,
New York-US,Bay Pkwy (IND Sixth Avenue Line D),NYCS-IND Sixth Avenue Line,否,40.6019107,-73.993774,
New York-US,25 Av,NYCS-IND Sixth Avenue Line,否,40.5976945,-73.9867923,
New York-US,Bay 50 St,NYCS-IND Sixth Avenue Line,否,40.5886755,-73.9837274,
New York-US,Coney Island - Stillwell Av,"NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.577422,-73.981233,
New York-US,Jamaica - 179 St,NYCS-IND Sixth Avenue Line,否,40.712646,-73.783817,
New York-US,169 St,NYCS-IND Sixth Avenue Line,否,40.71047,-73.793604,
New York-US,Parsons Blvd,NYCS-IND Sixth Avenue Line,否,40.707564,-73.803326,
New York-US,Sutphin Blvd,NYCS-IND Sixth Avenue Line,否,40.70546,-73.810708,
New York-US,21 St - Queensbridge,NYCS-IND Sixth Avenue Line,否,40.7542029,-73.942836,
New York-US,Roosevelt Island,NYCS-IND Sixth Avenue Line,否,40.7591449,-73.95326,
New York-US,Lexington Av/63 St,"NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.764629,-73.966113,
New York-US,57 St,NYCS-IND Sixth Avenue Line,否,40.763972,-73.97745,
New York-US,23 St (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.742878,-73.992821,
New York-US,14 St,NYCS-IND Sixth Avenue Line,否,40.7380466,-73.9963408,
New York-US,2 Av,NYCS-IND Sixth Avenue Line,否,40.723402,-73.989938,
New York-US,Delancey St,NYCS-IND Sixth Avenue Line,否,40.718428,-73.9881811,
New York-US,East Broadway,NYCS-IND Sixth Avenue Line,否,40.713715,-73.990173,
New York-US,York St,NYCS-IND Sixth Avenue Line,否,40.701397,-73.986751,
New York-US,"Bergen St (IND Sixth Avenue Line, IND Crosstown Line)","NYCS-IND Sixth Avenue Line, IND Crosstown Line",是,40.686145,-73.990862,
New York-US,Carroll St,"NYCS-IND Sixth Avenue Line, IND Crosstown Line",是,40.680303,-73.995048,
New York-US,Smith - 9 Sts,"NYCS-IND Sixth Avenue Line, IND Crosstown Line",是,40.67358,-73.995959,
New York-US,"7 Av (IND Sixth Avenue Line, IND Crosstown Line)","NYCS-IND Sixth Avenue Line, IND Crosstown Line",是,40.666271,-73.980305,
New York-US,15 St - Prospect Park,"NYCS-IND Sixth Avenue Line, IND Crosstown Line",是,40.660365,-73.979493,
New York-US,"Fort Hamilton Pkwy (IND Sixth Avenue Line, IND Crosstown Line)","NYCS-IND Sixth Avenue Line, IND Crosstown Line",是,40.650782,-73.975776,
New York-US,"Church Av (IND Sixth Avenue Line, IND Crosstown Line)","NYCS-IND Sixth Avenue Line, IND Crosstown Line",是,40.644041,-73.979678,
New York-US,Ditmas Av,NYCS-IND Sixth Avenue Line,否,40.636119,-73.978172,
New York-US,18 Av (IND Sixth Avenue Line F),NYCS-IND Sixth Avenue Line,否,40.629755,-73.976971,
New York-US,Avenue I,NYCS-IND Sixth Avenue Line,否,40.625322,-73.976127,
New York-US,Bay Pkwy (IND Sixth Avenue Line F),NYCS-IND Sixth Avenue Line,否,40.621009,-73.975306,
New York-US,Avenue N,NYCS-IND Sixth Avenue Line,否,40.6151399,-73.974197,
New York-US,Avenue P,NYCS-IND Sixth Avenue Line,否,40.608944,-73.973022,
New York-US,Kings Hwy (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.603217,-73.972361,
New York-US,Avenue U (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.596063,-73.9733569,
New York-US,Avenue X,NYCS-IND Sixth Avenue Line,否,40.5896199,-73.97425,
New York-US,Neptune Av,NYCS-IND Sixth Avenue Line,否,40.5810109,-73.974574,
New York-US,West 8 St - NY Aquarium,"NYCS-IND Sixth Avenue Line, BMT Broadway Line",是,40.576127,-73.975939,
New York-US,Essex St,"NYCS-IND Sixth Avenue Line, BMT Nassau Street Line",是,40.7183982,-73.9874236,
New York-US,Marcy Av,"NYCS-IND Sixth Avenue Line, BMT Nassau Street Line",是,40.7084064,-73.9579142,
New York-US,Hewes St,"NYCS-IND Sixth Avenue Line, BMT Nassau Street Line",是,40.7068552,-73.9533503,
New York-US,"Lorimer St (IND Sixth Avenue Line, BMT Nassau Street Line)","NYCS-IND Sixth Avenue Line, BMT Nassau Street Line",是,40.7038293,40.7038293,
New York-US,"Flushing Av (IND Sixth Avenue Line, BMT Nassau Street Line)","NYCS-IND Sixth Avenue Line, BMT Nassau Street Line",是,40.7002809,-73.9411682,
New York-US,Myrtle Av,"NYCS-IND Sixth Avenue Line, BMT Nassau Street Line",是,40.6969959,-73.9352775,
New York-US,Central Av,NYCS-IND Sixth Avenue Line,否,40.6979465,-73.9266436,
New York-US,Knickerbocker Av,NYCS-IND Sixth Avenue Line,否,40.6987479,-73.9189811,
New York-US,Myrtle - Wyckoff Avs (IND Sixth Avenue Line),NYCS-IND Sixth Avenue Line,否,40.6994961,-73.9117908,
New York-US,Seneca Av,NYCS-IND Sixth Avenue Line,否,40.7028171,-73.9076756,
New York-US,Forest Av,NYCS-IND Sixth Avenue Line,否,40.7043972,-73.903074,
New York-US,Fresh Pond Rd,NYCS-IND Sixth Avenue Line,否,40.7062234,-73.8959256,
New York-US,Middle Village - Metropolitan Av,NYCS-IND Sixth Avenue Line,否,40.7115203,-73.8895607,
New York-US,Court Sq (IND Crosstown Line),NYCS-IND Crosstown Line,否,40.746554,-73.943832,
New York-US,21 St,NYCS-IND Crosstown Line,否,40.744065,-73.949724,
New York-US,Greenpoint Av,NYCS-IND Crosstown Line,否,40.731352,-73.954449,
New York-US,Nassau Av,NYCS-IND Crosstown Line,否,40.724635,-73.951277,
New York-US,Metropolitan Av,NYCS-IND Crosstown Line,否,40.7130242,-73.9514225,
New York-US,Broadway (IND Crosstown Line),NYCS-IND Crosstown Line,否,40.706092,-73.950308,
New York-US,Flushing Av (IND Crosstown Line),NYCS-IND Crosstown Line,否,40.700377,-73.950234,
New York-US,Myrtle - Willoughby Avs,NYCS-IND Crosstown Line,否,40.6945679,-73.949046,
New York-US,Bedford - Nostrand Avs,NYCS-IND Crosstown Line,否,40.689627,-73.953522,
New York-US,Classon Av,NYCS-IND Crosstown Line,否,40.688873,-73.96007,
New York-US,Clinton - Washington Avs (IND Crosstown Line),NYCS-IND Crosstown Line,否,40.688089,-73.9668389,
New York-US,Fulton St (IND Crosstown Line),NYCS-IND Crosstown Line,否,40.687119,-73.975375,
New York-US,121 St,NYCS-BMT Nassau Street Line,否,40.7005266,-73.8283178,
New York-US,111 St (BMT Nassau Street Line),NYCS-BMT Nassau Street Line,否,40.6974093,-73.836449,
New York-US,104 St,NYCS-BMT Nassau Street Line,否,40.6951942,-73.8442743,
New York-US,Woodhaven Blvd (BMT Nassau Street Line),NYCS-BMT Nassau Street Line,否,40.6938911,-73.8516544,
New York-US,85 St - Forest Pkwy,NYCS-BMT Nassau Street Line,否,40.6924432,-73.8599369,
New York-US,75 St - Elderts Lane,NYCS-BMT Nassau Street Line,否,40.691321,-73.8672547,
New York-US,Cypress Hills,NYCS-BMT Nassau Street Line,否,40.6899088,-73.8726597,
New York-US,Crescent St,NYCS-BMT Nassau Street Line,否,40.6833496,-73.873286,
New York-US,Norwood Av,NYCS-BMT Nassau Street Line,否,40.6817017,-73.8790759,
New York-US,Cleveland St,NYCS-BMT Nassau Street Line,否,40.6796142,-73.8857367,
New York-US,Van Siclen Av (BMT Nassau Street Line),NYCS-BMT Nassau Street Line,否,40.6780372,-73.8916769,
New York-US,Alabama Av,NYCS-BMT Nassau Street Line,否,40.6768986,-73.8992908,
New York-US,Broadway Junction (BMT Nassau Street Line),NYCS-BMT Nassau Street Line,否,40.6791416,-73.9038642,
New York-US,Chauncey St,NYCS-BMT Nassau Street Line,否,40.6829301,-73.9105344,
New York-US,Halsey St (BMT Nassau Street Line),NYCS-BMT Nassau Street Line,否,40.6863449,-73.9165406,
New York-US,Gates Av,NYCS-BMT Nassau Street Line,否,40.6895761,-73.9222019,
New York-US,Kosciuszko St,NYCS-BMT Nassau Street Line,否,40.6934095,-73.9289536,
New York-US,Bowery,NYCS-BMT Nassau Street Line,否,40.7202174,-73.99372,
New York-US,Canal St (BMT Nassau Street Line),NYCS-BMT Nassau Street Line,否,40.718092,-73.999892,
New York-US,Chambers St (BMT Nassau Street Line),NYCS-BMT Nassau Street Line,否,40.7129921,-74.0038204,
New York-US,Fulton St (BMT Nassau Street Line),NYCS-BMT Nassau Street Line,否,40.7103294,-74.0076322,
New York-US,Broad St,NYCS-BMT Nassau Street Line,否,40.7064906,-74.0110604,
New York-US,8 Av (BMT Canarsie Line),NYCS-BMT Canarsie Line,否,40.7398753,-74.0027381,
New York-US,6 Av,NYCS-BMT Canarsie Line,否,40.7374588,-73.997068,
New York-US,Union Sq,NYCS-BMT Canarsie Line,否,40.734603,-73.9903599,
New York-US,3 Av,NYCS-BMT Canarsie Line,否,40.7331529,-73.986821,
New York-US,1 Av,NYCS-BMT Canarsie Line,否,40.7308653,-73.9814231,
New York-US,Bedford Av,NYCS-BMT Canarsie Line,否,40.7174046,-73.9570004,
New York-US,Lorimer St (BMT Canarsie Line),NYCS-BMT Canarsie Line,否,40.7140621,-73.9502126,
New York-US,Graham Av,NYCS-BMT Canarsie Line,否,40.7145231,-73.9443875,
New York-US,Grand St (BMT Canarsie Line),NYCS-BMT Canarsie Line,否,40.7119711,-73.9406949,
New York-US,Montrose Av,NYCS-BMT Canarsie Line,否,40.7076636,-73.9398247,
New York-US,Morgan Av,NYCS-BMT Canarsie Line,否,40.7062248,-73.9326982,
New York-US,Jefferson St,NYCS-BMT Canarsie Line,否,40.7066877,-73.9230698,
New York-US,DeKalb Av (BMT Canarsie Line),NYCS-BMT Canarsie Line,否,40.7038749,-73.9185021,
New York-US,Myrtle - Wyckoff Avs (BMT Canarsie Line),NYCS-BMT Canarsie Line,否,40.6997803,-73.9115169,
New York-US,Halsey St (BMT Canarsie Line),NYCS-BMT Canarsie Line,否,40.6955868,-73.9040399,
New York-US,Wilson Av,NYCS-BMT Canarsie Line,否,40.6885422,-73.9042827,
New York-US,Bushwick Av - Aberdeen St,NYCS-BMT Canarsie Line,否,40.6827996,-73.9052062,
New York-US,Broadway Junction (BMT Canarsie Line),NYCS-BMT Canarsie Line,否,40.6791923,-73.9033537,
New York-US,Atlantic Av,NYCS-BMT Canarsie Line,否,40.6755661,-73.9029897,
New York-US,Sutter Av,NYCS-BMT Canarsie Line,否,40.6695618,-73.9020236,
New York-US,Livonia Av,NYCS-BMT Canarsie Line,否,40.6637042,-73.9004923,
New York-US,New Lots Av (BMT Canarsie Line),NYCS-BMT Canarsie Line,否,40.6589611,-73.8992787,
New York-US,E 105 St,NYCS-BMT Canarsie Line,否,40.6512183,-73.8990872,
New York-US,Canarsie - Rockaway Pkwy,NYCS-BMT Canarsie Line,否,40.6464582,-73.9019799,
New York-US,Astoria - Ditmars Blvd,NYCS-BMT Broadway Line,否,40.7749872,-73.9121176,
New York-US,Astoria Blvd,NYCS-BMT Broadway Line,否,40.7704417,-73.9176868,
New York-US,30 Av,NYCS-BMT Broadway Line,否,40.7666967,-73.9215824,
New York-US,Broadway (BMT Broadway Line),NYCS-BMT Broadway Line,否,40.7617758,-73.9255789,
New York-US,36 Av,NYCS-BMT Broadway Line,否,40.7565586,-73.9298155,
New York-US,39 Av,NYCS-BMT Broadway Line,否,40.7526866,-73.9329357,
New York-US,Lexington Av/59 St,NYCS-BMT Broadway Line,否,40.7627515,-73.9674728,
New York-US,5 Av/59 St,NYCS-BMT Broadway Line,否,40.7648269,-73.9726747,
New York-US,57 St - 7 Av,NYCS-BMT Broadway Line,否,40.7646501,-73.9806228,
New York-US,49 St,NYCS-BMT Broadway Line,否,40.759901,-73.984139,
New York-US,Times Sq - 42 St (BMT Broadway Line),NYCS-BMT Broadway Line,否,40.7547445,-73.9867299,
New York-US,34 St - Herald Sq (BMT Broadway Line),NYCS-BMT Broadway Line,否,40.749567,-73.98795,
New York-US,28 St (BMT Broadway Line),NYCS-BMT Broadway Line,否,40.745494,-73.988691,
New York-US,23 St (BMT Broadway Line),NYCS-BMT Broadway Line,否,40.741303,-73.989344,
New York-US,14 St - Union Sq (BMT Broadway Line),NYCS-BMT Broadway Line,否,40.7357611,-73.9906491,
New York-US,8 St - NYU,NYCS-BMT Broadway Line,否,40.730328,-73.9926289,
New York-US,Prince St,NYCS-BMT Broadway Line,否,40.724329,-73.997702,
New York-US,"Canal St (BMT Broadway Line N,Q)",NYCS-BMT Broadway Line,否,40.7186195,-74.0007681,
New York-US,"Canal St (BMT Broadway Line R,W)",NYCS-BMT Broadway Line,否,40.719527,-74.001775,
New York-US,City Hall,NYCS-BMT Broadway Line,否,40.713282,-74.006978,
