city,distance,totalNum,NumAll,ratioAll,ratioAll_Baseline,NumAll_PaR,totalAll_PaR,ratioAll_PaR,NumNormal,ratioNormal,ratioNormal_Baseline,NumNormal_PaR,totalNormal_PaR,ratioNormal_PaR,NumTerminal,ratioTerminal,ratioTerminal_Baseline,NumTerminal_PaR,totalTerminal_PaR,ratioTerminal_PaR,NumTrans,ratioTrans,ratioTrans_Baseline,NumTrans_PaR,totalTrans_PaR,ratioTrans_PaR
CN.JS.ZJ,240.0,556.0,5.0,0.008992805755395683,0.00023493728185227015,18.0,2920.0,0.0061643835616438354,3.0,0.00539568345323741,0.00018794982279150962,15.0,2920.0,0.005136986301369863,3.0,0.00539568345323741,7.953605840213062e-05,5.0,2920.0,0.0017123287671232876,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,250.0,556.0,5.0,0.008992805755395683,0.00025492327340678186,18.0,2920.0,0.0061643835616438354,4.0,0.007194244604316547,0.00020393861939679042,15.0,2920.0,0.005136986301369863,3.0,0.00539568345323741,8.883566123456893e-05,5.0,2920.0,0.0017123287671232876,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,260.0,556.0,5.0,0.008992805755395683,0.0002757250058656396,18.0,2920.0,0.0061643835616438354,4.0,0.007194244604316547,0.00022058000140479878,15.0,2920.0,0.005136986301369863,0.0,0.0,2.7735652400487286e-05,2.0,2920.0,0.0006849315068493151,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,270.0,556.0,5.0,0.008992805755395683,0.0002973424966372326,19.0,2920.0,0.006506849315068493,4.0,0.007194244604316547,0.00023787399844986214,16.0,2920.0,0.005479452054794521,0.0,0.0,3.491428863628315e-05,2.0,2920.0,0.0006849315068493151,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,280.0,556.0,5.0,0.008992805755395683,0.00031977574547791037,20.0,2920.0,0.00684931506849315,4.0,0.007194244604316547,0.00025582059849501513,17.0,2920.0,0.0058219178082191785,0.0,0.0,4.241922861684022e-05,3.0,2920.0,0.0010273972602739725,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,290.0,556.0,5.0,0.008992805755395683,0.0003430247550771205,23.0,2920.0,0.007876712328767124,4.0,0.007194244604316547,0.00027441980404751447,20.0,2920.0,0.00684931506849315,0.0,0.0,5.0250472691458656e-05,3.0,2920.0,0.0010273972602739725,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,300.0,556.0,5.0,0.008992805755395683,0.00036708949608943366,25.0,2920.0,0.008561643835616438,4.0,0.007194244604316547,0.0002936715966158559,21.0,2920.0,0.007191780821917808,0.0,0.0,5.8408017992705315e-05,4.0,2920.0,0.0013698630136986301,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,310.0,556.0,5.0,0.008992805755395683,0.00039197001067972246,27.0,2920.0,0.009246575342465754,4.0,0.007194244604316547,0.00031357601055849606,22.0,2920.0,0.007534246575342466,0.0,0.0,6.68918601358426e-05,5.0,2920.0,0.0017123287671232876,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,320.0,556.0,6.0,0.01079136690647482,0.000417666287911362,28.0,2920.0,0.009589041095890411,4.0,0.007194244604316547,0.0003341330345600004,23.0,2920.0,0.007876712328767124,1.0,0.0017985611510791368,7.570200865754862e-05,5.0,2920.0,0.0017123287671232876,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,330.0,556.0,6.0,0.01079136690647482,0.0004441783228578543,32.0,2920.0,0.010958904109589041,4.0,0.007194244604316547,0.0003553426616232853,24.0,2920.0,0.00821917808219178,1.0,0.0017985611510791368,8.483846628533802e-05,8.0,2920.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,340.0,556.0,6.0,0.01079136690647482,0.0004715060676107168,32.0,2920.0,0.010958904109589041,4.0,0.007194244604316547,0.00037720485562797696,24.0,2920.0,0.00821917808219178,1.0,0.0017985611510791368,9.430121198273982e-05,8.0,2920.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,350.0,556.0,6.0,0.01079136690647482,0.0004996496019207922,36.0,2920.0,0.012328767123287671,4.0,0.007194244604316547,0.00039971968482086515,28.0,2920.0,0.009589041095890411,1.0,0.0017985611510791368,9.992991709992702e-05,8.0,2920.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,360.0,556.0,7.0,0.012589928057553957,0.0005286088804676931,38.0,2920.0,0.013013698630136987,5.0,0.008992805755395683,0.0004228871016161806,29.0,2920.0,0.00993150684931507,1.0,0.0017985611510791368,0.00010572177885151232,9.0,2920.0,0.0030821917808219177,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,370.0,556.0,7.0,0.012589928057553957,0.0005583839462209149,40.0,2920.0,0.0136986301369863,5.0,0.008992805755395683,0.0004467071605268572,30.0,2920.0,0.010273972602739725,1.0,0.0017985611510791368,0.00011167678569405759,10.0,2920.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,380.0,556.0,7.0,0.012589928057553957,0.0005889747179163046,41.0,2920.0,0.014041095890410958,5.0,0.008992805755395683,0.00047117977502015576,31.0,2920.0,0.010616438356164383,1.0,0.0017985611510791368,0.00011779494289614861,10.0,2920.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,390.0,556.0,8.0,0.014388489208633094,0.0006203812677609344,41.0,2920.0,0.014041095890410958,5.0,0.008992805755395683,0.0004963050165967966,31.0,2920.0,0.010616438356164383,2.0,0.0035971223021582736,0.00012407625116413778,10.0,2920.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,400.0,556.0,8.0,0.014388489208633094,0.0006526035548877512,43.0,2920.0,0.014726027397260274,5.0,0.008992805755395683,0.000522082844886264,33.0,2920.0,0.011301369863013699,2.0,0.0035971223021582736,0.00013052071000148704,10.0,2920.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,410.0,556.0,9.0,0.01618705035971223,0.0006856416332891015,48.0,2920.0,0.01643835616438356,6.0,0.01079136690647482,0.0005485133008172665,37.0,2920.0,0.012671232876712329,3.0,0.00539568345323741,0.0001371283324718348,11.0,2920.0,0.003767123287671233,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,420.0,556.0,9.0,0.01618705035971223,0.0007194954191779977,51.0,2920.0,0.017465753424657535,6.0,0.01079136690647482,0.0005755963391433352,38.0,2920.0,0.013013698630136987,3.0,0.00539568345323741,0.00014389908003466234,13.0,2920.0,0.004452054794520548,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,430.0,556.0,9.0,0.01618705035971223,0.0007541650046747496,53.0,2920.0,0.018150684931506848,6.0,0.01079136690647482,0.0006033320079534545,40.0,2920.0,0.0136986301369863,3.0,0.00539568345323741,0.0001508329967212953,13.0,2920.0,0.004452054794520548,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,440.0,556.0,9.0,0.01618705035971223,0.0007896503087401386,57.0,2920.0,0.01952054794520548,6.0,0.01079136690647482,0.0006317202502001322,44.0,2920.0,0.015068493150684932,3.0,0.00539568345323741,0.0001579300585400064,13.0,2920.0,0.004452054794520548,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,450.0,556.0,9.0,0.01618705035971223,0.0008259513888062944,60.0,2920.0,0.02054794520547945,6.0,0.01079136690647482,0.0006607611088949718,46.0,2920.0,0.015753424657534248,3.0,0.00539568345323741,0.0001651902799113228,14.0,2920.0,0.004794520547945206,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,460.0,556.0,9.0,0.01618705035971223,0.0008630682427257353,62.0,2920.0,0.021232876712328767,6.0,0.01079136690647482,0.0006904545953254389,48.0,2920.0,0.01643835616438356,3.0,0.00539568345323741,0.00018085276749569046,14.0,2920.0,0.004794520547945206,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,470.0,556.0,9.0,0.01618705035971223,0.0009010008115197524,64.0,2920.0,0.021917808219178082,6.0,0.01079136690647482,0.0007208006478580284,50.0,2920.0,0.017123287671232876,4.0,0.007194244604316547,0.0001884392837571182,14.0,2920.0,0.004794520547945206,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,480.0,556.0,9.0,0.01618705035971223,0.0009397491339470977,67.0,2920.0,0.022945205479452054,6.0,0.01079136690647482,0.0007517993035744689,53.0,2920.0,0.018150684931506848,4.0,0.007194244604316547,0.0002045912188575027,14.0,2920.0,0.004794520547945206,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,490.0,556.0,9.0,0.01618705035971223,0.0009793132171787827,68.0,2920.0,0.023287671232876714,6.0,0.01079136690647482,0.0007834505762069,54.0,2920.0,0.018493150684931507,4.0,0.007194244604316547,0.0002210694424091937,14.0,2920.0,0.004794520547945206,0.0,0.0,0.0,0.0,0.0,0.0
CN.JS.ZJ,500.0,556.0,9.0,0.01618705035971223,0.0010196930737346502,69.0,2920.0,0.02363013698630137,6.0,0.01079136690647482,0.0008157544519197116,46.0,2920.0,0.015753424657534248,4.0,0.007194244604316547,0.00023787400896221978,15.0,2920.0,0.005136986301369863,0.0,0.0,0.0,0.0,0.0,0.0
CN.JX.NC,10.0,787.0,0.0,0.0,4.098639957065772e-06,0.0,11630.0,0.0,0.0,0.0,3.31379381061724e-06,0.0,11630.0,0.0,0.0,0.0,3.4882048201136493e-07,0.0,11630.0,0.0,0.0,0.0,3.924231409212223e-07,0.0,11630.0,0.0
CN.JX.NC,20.0,787.0,1.0,0.0012706480304955528,1.6394567269521086e-05,1.0,11630.0,8.598452278589854e-05,1.0,0.0012706480304955528,1.325518167011512e-05,1.0,11630.0,8.598452278589854e-05,0.0,0.0,1.3952828414172272e-06,0.0,11630.0,0.0,0.0,0.0,1.5696923232676766e-06,0.0,11630.0,0.0
CN.JX.NC,30.0,787.0,2.0,0.0025412960609911056,3.6887767116366856e-05,6.0,11630.0,0.0005159071367153912,2.0,0.0025412960609911056,2.982415159572474e-05,5.0,11630.0,0.0004299226139294927,0.0,0.0,3.1393842960745403e-06,1.0,11630.0,8.598452278589854e-05,0.0,0.0,3.531808050373664e-06,1.0,11630.0,8.598452278589854e-05
CN.JX.NC,40.0,787.0,2.0,0.0025412960609911056,6.557825632847429e-05,15.0,11630.0,0.0012897678417884782,2.0,0.0025412960609911056,5.302071819968565e-05,13.0,11630.0,0.001117798796216681,0.0,0.0,5.5811271707691355e-06,1.0,11630.0,8.598452278589854e-05,0.0,0.0,6.278769791096497e-06,2.0,11630.0,0.00017196904557179707
CN.JX.NC,50.0,787.0,3.0,0.0038119440914866584,0.00010246602586661727,28.0,11630.0,0.002407566638005159,3.0,0.0038119440914866584,8.284487173867468e-05,23.0,11630.0,0.0019776440240756666,0.0,0.0,8.720513235529354e-06,3.0,11630.0,0.0002579535683576956,0.0,0.0,9.810576971622087e-06,1.0,11630.0,8.598452278589854e-05
CN.JX.NC,60.0,787.0,3.0,0.0038119440914866584,0.00014755108249464848,36.0,11630.0,0.0030954428202923474,3.0,0.0038119440914866584,0.00011929661928363333,29.0,11630.0,0.0024935511607910577,0.0,0.0,1.2557538316848917e-05,5.0,11630.0,0.0004299226139294927,0.0,0.0,1.4127232316540958e-05,2.0,11630.0,0.00017196904557179707
CN.JX.NC,70.0,787.0,3.0,0.0038119440914866584,0.00020083341932254528,51.0,11630.0,0.0043852106620808256,3.0,0.0038119440914866584,0.0001623759536732014,43.0,11630.0,0.003697334479793637,0.0,0.0,1.709220629555938e-05,6.0,11630.0,0.0005159071367153912,0.0,0.0,1.922873405102332e-05,8.0,11630.0,0.0006878761822871883
CN.JX.NC,80.0,787.0,7.0,0.008894536213468869,0.0002623130342816451,68.0,11630.0,0.005846947549441101,7.0,0.008894536213468869,0.00021208288163598977,54.0,11630.0,0.004643164230438521,0.0,0.0,2.232451337016584e-05,13.0,11630.0,0.001117798796216681,0.0,0.0,2.5115075312280896e-05,7.0,11630.0,0.0006018916595012897
CN.JX.NC,90.0,787.0,7.0,0.008894536213468869,0.00033198992661497126,94.0,11630.0,0.008082545141874462,7.0,0.008894536213468869,0.0002684173864329039,78.0,11630.0,0.006706792777300086,0.0,0.0,2.8254460893848637e-05,6.0,11630.0,0.0005159071367153912,0.0,0.0,3.178627140850382e-05,9.0,11630.0,0.0007738607050730869
CN.JX.NC,100.0,787.0,8.0,0.010165184243964422,0.00040986411098405774,126.0,11630.0,0.010834049871023215,7.0,0.008894536213468869,0.0003313794916035366,100.0,11630.0,0.008598452278589854,1.0,0.0012706480304955528,3.4882056126500924e-05,12.0,11630.0,0.0010318142734307824,0.0,0.0,3.924230660787578e-05,13.0,11630.0,0.001117798796216681
CN.JX.NC,110.0,787.0,9.0,0.011435832274459974,0.0004959355817635556,154.0,11630.0,0.013241616509028374,8.0,0.010165184243964422,0.0004009691958484699,120.0,11630.0,0.010318142734307825,1.0,0.0012706480304955528,4.2207282115428455e-05,14.0,11630.0,0.0012037833190025795,0.0,0.0,4.748319411394105e-05,20.0,11630.0,0.0017196904557179708
CN.JX.NC,120.0,787.0,15.0,0.01905972045743329,0.0005902043269588032,180.0,11630.0,0.015477214101461736,11.0,0.01397712833545108,0.00047718647624753197,139.0,11630.0,0.011951848667239896,1.0,0.0012706480304955528,5.023015245208465e-05,16.0,11630.0,0.0013757523645743766,3.0,0.0038119440914866584,5.650892755148669e-05,25.0,11630.0,0.0021496130696474634
CN.JX.NC,130.0,787.0,19.0,0.0241423125794155,0.0006926703454995215,219.0,11630.0,0.01883061049011178,15.0,0.01905972045743329,0.0005600313441819719,171.0,11630.0,0.01470335339638865,1.0,0.0012706480304955528,5.895066953745593e-05,19.0,11630.0,0.0016337059329320721,3.0,0.0038119440914866584,6.631949899825515e-05,29.0,11630.0,0.0024935511607910577
CN.JX.NC,140.0,787.0,22.0,0.02795425667090216,0.0008033336832428723,260.0,11630.0,0.02235597592433362,18.0,0.022871664548919948,0.0006495038278261843,210.0,11630.0,0.018056749785038694,1.0,0.0012706480304955528,6.836882321571017e-05,19.0,11630.0,0.0016337059329320721,3.0,0.0038119440914866584,7.691492940357832e-05,31.0,11630.0,0.0026655202063628545
CN.JX.NC,150.0,787.0,24.0,0.030495552731893267,0.0009221942511568408,306.0,11630.0,0.02631126397248495,20.0,0.025412960609911054,0.0007456038619559374,250.0,11630.0,0.021496130696474634,1.0,0.0012706480304955528,7.84846186508331e-05,20.0,11630.0,0.0017196904557179708,3.0,0.0038119440914866584,8.829519378739621e-05,36.0,11630.0,0.0030954428202923474
CN.JX.NC,160.0,787.0,28.0,0.035578144853875476,0.0010492521519361033,347.0,11630.0,0.029836629406706793,24.0,0.030495552731893267,0.0008483315220249684,281.0,11630.0,0.02416165090283749,1.0,0.0012706480304955528,8.92980589328169e-05,21.0,11630.0,0.0018056749785038692,3.0,0.0038119440914866584,0.00010046031471982554,45.0,11630.0,0.003869303525365434
CN.JX.NC,170.0,787.0,28.0,0.035578144853875476,0.0011845073038701667,382.0,11630.0,0.03284608770421324,24.0,0.030495552731893267,0.0009576867556026089,308.0,11630.0,0.02648323301805675,1.0,0.0012706480304955528,0.00010080913202419808,24.0,11630.0,0.002063628546861565,3.0,0.0038119440914866584,0.00011341027534279823,50.0,11630.0,0.004299226139294927
CN.JX.NC,180.0,787.0,31.0,0.03939008894536213,0.0013279597306780195,433.0,11630.0,0.03723129836629407,27.0,0.03430749682337993,0.0010736695696331544,350.0,11630.0,0.03009458297506449,1.0,0.0012706480304955528,0.00011301785331808978,27.0,11630.0,0.0023215821152192603,3.0,0.0038119440914866584,0.00012714507767275107,56.0,11630.0,0.004815133276010318
CN.JX.NC,190.0,787.0,37.0,0.04701397712833545,0.0014796094650817695,474.0,11630.0,0.04075666380051591,33.0,0.04193138500635324,0.0011962799905170906,385.0,11630.0,0.03310404127257094,1.0,0.0012706480304955528,0.00012592421183771842,29.0,11630.0,0.0024935511607910577,3.0,0.0038119440914866584,0.00014166473687410972,68.0,11630.0,0.005846947549441101
CN.JX.NC,200.0,787.0,39.0,0.04955527318932656,0.0016394564666685973,520.0,11630.0,0.04471195184866724,35.0,0.044472681067344345,0.0013255179979150611,420.0,11630.0,0.03611349957007739,1.0,0.0012706480304955528,0.00013952820973592232,32.0,11630.0,0.002751504729148753,3.0,0.0038119440914866584,0.00015696923354539176,64.0,11630.0,0.005503009458297506
CN.JX.NC,210.0,787.0,40.0,0.05082592121982211,0.0018075007720642774,571.0,11630.0,0.04909716251074807,36.0,0.045743329097839895,0.001461383610425582,460.0,11630.0,0.03955288048151333,1.0,0.0012706480304955528,0.00015382984814472797,34.0,11630.0,0.0029234737747205505,3.0,0.0038119440914866584,0.00017305858226466646,77.0,11630.0,0.006620808254514187
CN.JX.NC,220.0,787.0,43.0,0.054637865311308764,0.001983742309424722,620.0,11630.0,0.05331040412725709,37.0,0.04701397712833545,0.001603876753913474,498.0,11630.0,0.04282029234737747,2.0,0.0025412960609911056,0.00016882913690891704,37.0,11630.0,0.003181427343078246,4.0,0.005082592121982211,0.00018993277741588115,85.0,11630.0,0.007308684436801376
CN.JX.NC,230.0,787.0,49.0,0.062261753494282084,0.0021681811737247437,668.0,11630.0,0.05743766122098022,43.0,0.054637865311308764,0.0017529975463828167,543.0,11630.0,0.046689595872742906,2.0,0.0025412960609911056,0.0001845260556175202,37.0,11630.0,0.003181427343078246,4.0,0.005082592121982211,0.00020759181481358862,88.0,11630.0,0.007566638005159072
CN.JX.NC,240.0,787.0,52.0,0.06607369758576874,0.002360807342196682,709.0,11630.0,0.06096302665520206,46.0,0.05844980940279543,0.001908735943417144,577.0,11630.0,0.049613069647463454,2.0,0.0025412960609911056,0.00020092061997195758,39.0,11630.0,0.003353396388650043,4.0,0.005082592121982211,0.00022603570080631513,93.0,11630.0,0.007996560619088565
CN.JX.NC,250.0,787.0,54.0,0.06861499364675985,0.0025613441618953965,754.0,11630.0,0.0648323301805675,48.0,0.060991105463786534,0.002070815302450435,612.0,11630.0,0.0526225279449699,2.0,0.0025412960609911056,0.00021801282501609858,39.0,11630.0,0.003353396388650043,4.0,0.005082592121982211,0.0002452644312656153,103.0,11630.0,0.00885640584694755
CN.JX.NC,260.0,787.0,58.0,0.07369758576874205,0.0027698427591755248,811.0,11630.0,0.06973344797936372,51.0,0.06480304955527319,0.002239286745137776,657.0,11630.0,0.05649183147033534,2.0,0.0025412960609911056,0.00023580267394272738,39.0,11630.0,0.003353396388650043,5.0,0.0063532401524777635,0.00026527800781358873,115.0,11630.0,0.009888220120378332
CN.JX.NC,270.0,787.0,63.0,0.08005082592121983,0.002986077396044407,883.0,11630.0,0.07592433361994841,56.0,0.07115628970775095,0.0024139245295847715,721.0,11630.0,0.06199484092863285,2.0,0.0025412960609911056,0.0002542901633199265,41.0,11630.0,0.0035253654342218403,5.0,0.0063532401524777635,0.00028607643204115005,121.0,11630.0,0.010404127257093724
CN.JX.NC,280.0,787.0,65.0,0.08259212198221093,0.003210171351420129,959.0,11630.0,0.08245915735167669,58.0,0.07369758576874205,0.0025948519461292093,781.0,11630.0,0.06715391229578675,2.0,0.0025412960609911056,0.0002734752910099232,46.0,11630.0,0.003955288048151333,5.0,0.0063532401524777635,0.00030765970103569163,132.0,11630.0,0.011349957007738607
CN.JX.NC,290.0,787.0,72.0,0.09148665819567979,0.0034419394904472754,1012.0,11630.0,0.08701633705932932,63.0,0.08005082592121983,0.002782128869930246,822.0,11630.0,0.0706792777300086,3.0,0.0038119440914866584,0.0002933580599051575,50.0,11630.0,0.004299226139294927,6.0,0.007623888182973317,0.00033002782195691653,140.0,11630.0,0.012037833190025795
CN.JX.NC,300.0,787.0,80.0,0.10165184243964422,0.0036813962348731777,1090.0,11630.0,0.0937231298366294,68.0,0.08640406607369759,0.0029757867210269285,895.0,11630.0,0.07695614789337919,3.0,0.0038119440914866584,0.0003139384672853268,52.0,11630.0,0.004471195184866724,9.0,0.011435832274459974,0.0003531807787900468,142.0,11630.0,0.012209802235597592
CN.JX.NC,310.0,787.0,86.0,0.10927573062261753,0.00392856281944242,1156.0,11630.0,0.09939810834049871,72.0,0.09148665819567979,0.003175815129072267,948.0,11630.0,0.08151332760103182,3.0,0.0038119440914866584,0.00035788985152069056,56.0,11630.0,0.004815133276010318,11.0,0.01397712833545108,0.0003771185967346771,151.0,11630.0,0.012983662940670678
CN.JX.NC,320.0,787.0,89.0,0.11308767471410419,0.004182691434322292,1233.0,11630.0,0.10601891659501289,74.0,0.0940279542566709,0.003381915931430139,1009.0,11630.0,0.08675838349097162,3.0,0.0038119440914866584,0.00037986555005847827,58.0,11630.0,0.004987102321582115,12.0,0.015247776365946633,0.00040184124230452877,167.0,11630.0,0.014359415305245055
CN.JX.NC,330.0,787.0,93.0,0.1181702668360864,0.004443631802518409,1305.0,11630.0,0.1122098022355976,77.0,0.09783989834815757,0.0035942080280487346,1065.0,11630.0,0.09157351676698194,3.0,0.0038119440914866584,0.00033661179954939176,60.0,11630.0,0.005159071367153913,13.0,0.016518424396442185,0.0004273487418099606,183.0,11630.0,0.015735167669819434
CN.JX.NC,340.0,787.0,101.0,0.12833545108005082,0.0047116732294270125,1357.0,11630.0,0.11668099742046431,84.0,0.10673443456162643,0.0038127517113591704,1110.0,11630.0,0.09544282029234738,4.0,0.005082592121982211,0.0004032365352517335,62.0,11630.0,0.005331040412725709,13.0,0.016518424396442185,0.0004536410879465765,190.0,11630.0,0.01633705932932072
CN.JX.NC,350.0,787.0,103.0,0.13087674714104194,0.004986548398906841,1428.0,11630.0,0.12278589853826312,85.0,0.10800508259212198,0.004037223743296737,1162.0,11630.0,0.0999140154772141,4.0,0.005082592121982211,0.00042730513799803623,67.0,11630.0,0.005760963026655202,14.0,0.017789072426937738,0.0004807182848783857,204.0,11630.0,0.017540842648323302
CN.JX.NC,360.0,787.0,105.0,0.13341804320203304,0.005267688596281791,1499.0,11630.0,0.1288907996560619,87.0,0.11054637865311309,0.004267273107367465,1225.0,11630.0,0.10533104041272572,4.0,0.005082592121982211,0.00045207140103054646,68.0,11630.0,0.005846947549441101,14.0,0.017789072426937738,0.0005085803235874983,213.0,11630.0,0.01831470335339639
CN.JX.NC,370.0,787.0,108.0,0.1372299872935197,0.005554987452493138,1566.0,11630.0,0.1346517626827171,89.0,0.11308767471410419,0.0045028618115093505,1278.0,11630.0,0.10988822012037833,4.0,0.005082592121982211,0.00047753529935214703,75.0,11630.0,0.006448839208942391,15.0,0.01905972045743329,0.0005372272104628342,223.0,11630.0,0.019174548581255373
CN.JX.NC,380.0,787.0,114.0,0.144853875476493,0.0058481064175059825,1640.0,11630.0,0.1410146173688736,94.0,0.11944091486658195,0.004744225949454808,1342.0,11630.0,0.11539122957867584,4.0,0.005082592121982211,0.0005036968400804794,77.0,11630.0,0.006620808254514187,16.0,0.020330368487928845,0.0005666589531581193,233.0,11630.0,0.02003439380911436
CN.JX.NC,390.0,787.0,123.0,0.156289707750953,0.006147271392031579,1705.0,11630.0,0.146603611349957,100.0,0.12706480304955528,0.004991431071228533,1392.0,11630.0,0.11969045571797077,5.0,0.0063532401524777635,0.0005305560247347195,83.0,11630.0,0.007136715391229578,18.0,0.022871664548919948,0.000596875513795951,245.0,11630.0,0.02106620808254514
CN.JX.NC,400.0,787.0,129.0,0.1639135959339263,0.006452401135235952,1777.0,11630.0,0.1527944969905417,105.0,0.13341804320203304,0.005244141384464293,1448.0,11630.0,0.12450558899398108,5.0,0.0063532401524777635,0.0005581128360144761,87.0,11630.0,0.007480653482373173,20.0,0.025412960609911054,0.0006278769319941117,260.0,11630.0,0.02235597592433362
CN.JX.NC,410.0,787.0,133.0,0.16899618805590852,0.006763217316717561,1847.0,11630.0,0.1588134135855546,108.0,0.1372299872935197,0.005502161062576591,1502.0,11630.0,0.1291487532244196,5.0,0.0063532401524777635,0.0005863672922149202,93.0,11630.0,0.007996560619088565,21.0,0.026683608640406607,0.0006596632104564034,275.0,11630.0,0.023645743766122097
CN.JX.NC,420.0,787.0,139.0,0.17662007623888182,0.00707845157568668,1919.0,11630.0,0.1650042992261393,113.0,0.14358322744599747,0.005765308821706628,1562.0,11630.0,0.1343078245915735,5.0,0.0063532401524777635,0.0006153193911343008,95.0,11630.0,0.00816852966466036,23.0,0.029224904701397714,0.0006922343359034524,290.0,11630.0,0.024935511607910577
CN.JX.NC,430.0,787.0,146.0,0.1855146124523507,0.007397839317643717,1998.0,11630.0,0.17179707652622528,118.0,0.14993646759847523,0.006033183813098199,1631.0,11630.0,0.1402407566638005,6.0,0.007623888182973317,0.0006449691504228379,100.0,11630.0,0.008598452278589854,24.0,0.030495552731893267,0.0007255903028239859,298.0,11630.0,0.025623387790197766
CN.JX.NC,440.0,787.0,149.0,0.18932655654383734,0.007721610700815937,2074.0,11630.0,0.17833190025795356,121.0,0.15374841168996187,0.006305636086105598,1692.0,11630.0,0.14548581255374032,6.0,0.007623888182973317,0.0006753165331180531,106.0,11630.0,0.009114359415305246,25.0,0.03176620076238882,0.0007597311000396058,313.0,11630.0,0.026913155631986242
CN.JX.NC,450.0,787.0,152.0,0.193138500635324,0.0080499150508109,2157.0,11630.0,0.18546861564918316,124.0,0.15756035578144853,0.006582989776593504,1764.0,11630.0,0.15167669819432503,6.0,0.007623888182973317,0.0007063615582018477,112.0,11630.0,0.009630266552020636,25.0,0.03176620076238882,0.0007946567627693882,331.0,11630.0,0.028460877042132415
CN.JX.NC,460.0,787.0,157.0,0.19949174078780177,0.008382641184783445,2229.0,11630.0,0.19165950128976783,129.0,0.1639135959339263,0.006864900527220327,1826.0,11630.0,0.15700773860705072,6.0,0.007623888182973317,0.0007381042255486471,119.0,11630.0,0.010232158211521927,25.0,0.03176620076238882,0.0008303672484000062,337.0,11630.0,0.028976784178847807
CN.JX.NC,470.0,787.0,166.0,0.21092757306226176,0.008718994826427419,2303.0,11630.0,0.19802235597592432,136.0,0.17280813214739518,0.007150416154605843,1893.0,11630.0,0.16276870163370594,6.0,0.007623888182973317,0.000770544540235189,121.0,11630.0,0.010404127257093724,29.0,0.036848792884371026,0.0008668626086569388,349.0,11630.0,0.03000859845227859
CN.JX.NC,480.0,787.0,169.0,0.21473951715374842,0.009058309831334408,2370.0,11630.0,0.20378331900257954,139.0,0.17662007623888182,0.007439075717626834,1956.0,11630.0,0.16818572656921754,6.0,0.007623888182973317,0.0008036824794993883,124.0,11630.0,0.010662080825451418,30.0,0.03811944091486658,0.0009041428107672164,356.0,11630.0,0.03061049011177988
CN.JX.NC,490.0,787.0,172.0,0.21855146124523506,0.009399097566643325,2440.0,11630.0,0.20980223559759242,142.0,0.18043202033036848,0.007729773376523004,2027.0,11630.0,0.17429062768701634,6.0,0.007623888182973317,0.0008375180758709804,127.0,11630.0,0.010920034393809114,31.0,0.03939008894536213,0.0009422078421263287,369.0,11630.0,0.03172828890799656
CN.JX.NC,500.0,787.0,178.0,0.22617534942820838,0.009742200327488067,2509.0,11630.0,0.21573516766981943,147.0,0.18678526048284624,0.00802270511596697,2089.0,11630.0,0.17962166809974206,7.0,0.008894536213468869,0.0008720513090002095,132.0,11630.0,0.011349957007738607,31.0,0.03939008894536213,0.0009810577278277846,381.0,11630.0,0.032760103181427344
CN.LN.DL,10.0,644.0,0.0,0.0,2.3359015211899034e-06,0.0,10819.0,0.0,0.0,0.0,1.7932174120791312e-06,0.0,10819.0,0.0,0.0,0.0,3.0673444554193096e-07,0.0,10819.0,0.0,0.0,0.0,3.539244856695615e-07,0.0,10819.0,0.0
